"Hylak_id","SlopeMean","SignMean","PMean","SlopeMax","SignMax","PMax","SlopeMin","SignMin","PMin"
13092,534619.84637829,115,0.0174103174058582,2818343.41873707,115,0.0174103174058582,53380.5215629688,115,0.0174103174058582
13093,0,-1,1,0,-1,1,0,-1,1
13094,67250.5432220179,38,0.17552391606461,393575.228291095,38,0.17552391606461,8898.1768599568,38,0.17552391606461
13095,183879.348577383,164,0.000882261200728207,393253.583970517,164,0.000882261200728207,66788.3610924767,164,0.000882261200728207
13096,61566.3846990475,32,0.503177837067255,172184.288835648,32,0.503177837067255,9844.26673072562,32,0.503177837067255
13101,760899.564974662,125,0.00367866304611941,2116861.61025003,125,0.00367866304611941,463555.754525875,125,0.00367866304611941
13103,205117.516201767,114,0.014654451338268,571289.061814268,114,0.014654451338268,29216.4540715175,114,0.014654451338268
13104,246742.805448547,68,0.181202499991735,366316.396743813,68,0.181202499991735,17111.1301735199,68,0.181202499991735
13105,73644.874138536,28,0.281549128378024,109858.675884349,28,0.281549128378024,68921.3856094744,28,0.281549128378024
13107,32978.8246757832,46,0.208349838662522,80724.1378455739,46,0.208349838662522,23839.5591020167,46,0.208349838662522
13108,174021.168220773,115,0.0225626300319217,514120.629764277,115,0.0225626300319217,122192.378474547,115,0.0225626300319217
13109,9312.10767713533,44,0.336979737143997,12372.73048011,44,0.336979737143997,6847.13799789366,44,0.336979737143997
13112,16985.3145117079,46,0.347663050902208,56965.8180502287,46,0.347663050902208,3354.60650833407,46,0.347663050902208
13113,196127.552914792,43,0.382775900541441,526417.178991225,43,0.382775900541441,31874.442445576,43,0.382775900541441
13114,14962.4080064591,45,0.352362938832822,39197.294214105,45,0.352362938832822,8053.62946105238,45,0.352362938832822
13115,20151.6640586329,26,0.496879362394791,33794.7389081756,26,0.496879362394791,4794.14588491666,26,0.496879362394791
13116,1352574.09611124,154,0.000260369035095298,1615907.10597361,154,0.000260369035095298,306886.559621879,154,0.000260369035095298
13117,-45551.5556611766,-165,0.00105831546693969,-244551.4742984,-165,0.00105831546693969,-12106.044072115,-165,0.00105831546693969
13120,98253.8521230129,167,0.0011527393622941,292775.979250456,167,0.0011527393622941,45282.0734623934,167,0.0011527393622941
13121,180641.462301316,51,0.247539540911281,702556.947770158,51,0.247539540911281,6311.83501716371,51,0.247539540911281
13122,618081.835331185,168,0.000680462413490179,831092.884387775,168,0.000680462413490179,263329.48731627,168,0.000680462413490179
13123,18746.469391296,52,0.302415157917362,42005.9777101267,52,0.302415157917362,7461.58814587766,52,0.302415157917362
13124,105405.216858627,112,0.00361826036368051,253233.15866751,112,0.00361826036368051,60389.1183018016,112,0.00361826036368051
13126,52776.65990285,114,0.0231144031090174,174003.805332727,114,0.0231144031090174,15554.583428289,114,0.0231144031090174
13128,857157.914972646,221,7.98106750021788e-07,1078537.35844504,221,7.98106750021788e-07,182017.317563826,221,7.98106750021788e-07
13129,31174.8189610129,181,0.000212500696590956,80386.5572897786,181,0.000212500696590956,15272.3741926479,181,0.000212500696590956
13130,12258.7027852772,23,0.62692688942377,19886.3400738929,23,0.62692688942377,9780.16724945601,23,0.62692688942377
13131,39412.292113099,207,4.85376988690334e-06,133953.434543908,207,4.85376988690334e-06,27956.990820303,207,4.85376988690334e-06
13133,860172.117839577,383,2.88657986402541e-15,2395753.78028282,383,2.88657986402541e-15,193758.257693847,383,2.88657986402541e-15
13134,181493.055310136,285,1.03980646315449e-09,368936.702597653,285,1.03980646315449e-09,55323.6894754662,285,1.03980646315449e-09
13136,121271.829451769,67,0.014350585198468,297457.822877039,67,0.014350585198468,75754.1649178422,67,0.014350585198468
13138,117763.600678007,134,0.0059555216613254,311018.135416717,134,0.0059555216613254,36131.8594609266,134,0.0059555216613254
13139,1982.73130696276,28,0.528724350534233,4814.77194141,28,0.528724350534233,1057.45669704688,28,0.528724350534233
13140,94466.4164926861,70,0.0101613852560292,101768.16849212,70,0.0101613852560292,85287.4934326682,70,0.0101613852560292
13141,279011.1030357,63,0.0458001085891584,811821.462447248,63,0.0458001085891584,140891.126781224,63,0.0458001085891584
13142,402481.4019616,166,0.00121959202415778,718716.789217143,166,0.00121959202415778,98844.6972464522,166,0.00121959202415778
13143,15382.3095402664,36,0.476120160176478,39335.1398657412,36,0.476120160176478,3464.23689967392,36,0.476120160176478
13144,-38951.0938726833,-43,0.315796900836407,-153553.489120316,-43,0.315796900836407,-14474.8016222167,-43,0.315796900836407
13145,113897.698097954,159,0.000551459788521225,125942.051768633,159,0.000551459788521225,76969.0317089857,159,0.000551459788521225
13146,361937.15824234,93,0.0321119141930175,2924127.34524296,93,0.0321119141930175,38458.565288082,93,0.0321119141930175
13147,374102.33231447,95,0.0353163804935972,1481809.68707047,95,0.0353163804935972,10208.2399583755,95,0.0353163804935972
13148,457494.158251311,122,0.0129820007633505,983226.188136722,122,0.0129820007633505,230069.316577248,122,0.0129820007633505
13149,33368.5845432629,117,0.0138321413429991,80400.5630111035,117,0.0138321413429991,17739.4908888109,117,0.0138321413429991
13150,18533.2531936322,134,0.00168902917648661,18533.2531936322,134,0.00168902917648661,18533.2531936322,134,0.00168902917648661
13151,384903.755569763,134,0.00469840164086976,1289995.71006178,134,0.00469840164086976,94144.6041415525,134,0.00469840164086976
13152,142768.7051831,106,0.0123118983889943,190736.9704082,106,0.0123118983889943,32552.2126952883,106,0.0123118983889943
13154,2337.57300980383,43,0.401504092604843,5766.55079728833,43,0.401504092604843,1218.877355112,43,0.401504092604843
13155,3726273.62782752,345,4.21884749357559e-15,5390442.83718047,345,4.21884749357559e-15,1796717.20576641,345,4.21884749357559e-15
13156,848596.044445087,141,0.00578973557898355,3265383.10189895,141,0.00578973557898355,72948.0386932284,141,0.00578973557898355
13157,39405.7485187553,123,0.00910272926123379,122217.044398228,123,0.00910272926123379,2750.20788547836,123,0.00910272926123379
13158,669476.004856328,265,4.80260053947745e-10,1716752.90471067,265,4.80260053947745e-10,162297.218615916,265,4.80260053947745e-10
13159,15734.1705923965,173,0.000734288726004229,212315.877543688,173,0.000734288726004229,15734.1705923965,173,0.000734288726004229
13160,4502.96299500501,32,0.52230335940525,9589.33578219742,32,0.52230335940525,3243.81800067876,32,0.52230335940525
13161,82321.59728397,100,0.0266333391505396,218762.84623375,100,0.0266333391505396,2574.78722743808,100,0.0266333391505396
13162,124892.782145845,176,0.000687305299676311,220049.187590298,176,0.000687305299676311,56354.0602365397,176,0.000687305299676311
13165,102846.060410992,241,1.41053140279013e-08,306527.408179914,241,1.41053140279013e-08,785.869587157267,241,1.41053140279013e-08
13166,95978.8510639912,165,0.00101095535288254,199876.391241534,165,0.00101095535288254,29047.3824550995,165,0.00101095535288254
13167,422089.141733668,294,1.10831122057675e-10,942858.941328774,294,1.10831122057675e-10,30831.0810596813,294,1.10831122057675e-10
13168,6064.85695965124,183,1.65811791554837e-05,56065.0203727159,183,1.65811791554837e-05,1765.12377899162,183,1.65811791554837e-05
13169,722181.567686539,88,0.00178131496720502,2109101.97923663,88,0.00178131496720502,262281.054315999,88,0.00178131496720502
13170,400.3775851132,11,0.818655187615194,4257.15118782008,11,0.818655187615194,115.352761139299,11,0.818655187615194
13171,12446.2495390291,103,0.00903277299264715,860381.508965054,103,0.00903277299264715,3502.63306699452,103,0.00903277299264715
13172,569385.312365109,196,0.000182607867901252,816830.834394479,196,0.000182607867901252,144850.329654189,196,0.000182607867901252
13173,36946.495346484,136,0.00113085288458326,88548.4589173503,136,0.00113085288458326,9742.54027393092,136,0.00113085288458326
13174,-62334.7465236446,-27,0.59053631223144,-119617.779951666,-27,0.59053631223144,-33795.6577224824,-27,0.59053631223144
13176,391155.575294693,218,4.26605901737709e-06,688344.061333008,218,4.26605901737709e-06,300323.417876316,218,4.26605901737709e-06
13177,50817.4824707221,85,0.0695284544530572,94225.0669476814,85,0.0695284544530572,11864.6784011473,85,0.0695284544530572
13178,146563.616700984,91,0.0817798519439303,592692.845594936,91,0.0817798519439303,11391.4895535172,91,0.0817798519439303
13179,311843.645869859,93,0.0478772313719986,1776483.12740264,93,0.0478772313719986,47675.3960126688,93,0.0478772313719986
13181,-18425.4059319458,-34,0.444374811678394,-47076.9272771358,-34,0.444374811678394,-7596.26530886431,-34,0.444374811678394
13182,143254.17716354,76,0.157557415786588,242001.890051877,76,0.157557415786588,19289.4926731292,76,0.157557415786588
13183,99086.773094938,129,0.00466093325477379,242093.50288274,129,0.00466093325477379,33415.189097718,129,0.00466093325477379
13184,5120.47139738101,31,0.563943366999616,11953.267809757,31,0.563943366999616,1595.14434526788,31,0.563943366999616
13185,514116.873040167,129,0.00608552774286375,1301384.70196974,129,0.00608552774286375,243063.373227045,129,0.00608552774286375
13186,620536.581139002,128,0.00492609503279606,1954650.06892253,128,0.00492609503279606,90629.1785371548,128,0.00492609503279606
13187,-99244.0953370663,-59,0.18944988272829,-191224.4511218,-59,0.18944988272829,-48253.3859607512,-59,0.18944988272829
13190,452.714265133914,80,0.0387958765579659,1102.2608194565,80,0.0387958765579659,253.519988474985,80,0.0387958765579659
13191,-1989.34369342579,-25,0.636679130532994,-7730.41468050358,-25,0.636679130532994,-1028.06367879986,-25,0.636679130532994
13192,73352.7268735673,155,0.0002781243524419,127520.89441097,155,0.0002781243524419,51793.4403709462,155,0.0002781243524419
13193,-17940.0822864179,-215,2.98692203037909e-06,-39724.4679199256,-215,2.98692203037909e-06,-9756.88685752555,-215,2.98692203037909e-06
13195,112174.029591732,243,1.44162450244067e-06,636914.380064888,243,1.44162450244067e-06,45200.9879782712,243,1.44162450244067e-06
13196,849076.037081438,218,7.44680053954561e-06,849076.037081438,218,7.44680053954561e-06,849076.037081438,218,7.44680053954561e-06
13197,62058.0315837464,173,0.000355681145125075,163361.953790848,173,0.000355681145125075,7970.90164266972,173,0.000355681145125075
13198,-318843.89437422,-152,0.0011786358925665,-780180.643448537,-152,0.0011786358925665,-158500.43304152,-152,0.0011786358925665
13199,327833.67971366,180,0.000193350856466656,1239126.58035696,180,0.000193350856466656,31377.9532436145,180,0.000193350856466656
13200,50144.8786565243,79,0.120085661197627,201620.397657729,79,0.120085661197627,16629.2418108814,79,0.120085661197627
13202,116736.741585165,204,3.85831276104032e-05,243861.935280105,204,3.85831276104032e-05,42794.0032054351,204,3.85831276104032e-05
13205,-11886.1602753546,-13,0.783567364375038,-24289.1101278972,-13,0.783567364375038,-3377.64515289713,-13,0.783567364375038
13206,-77063.7722035332,-12,0.803068255347606,-416236.635090447,-12,0.803068255347606,-5826.4120871478,-12,0.803068255347606
13207,2455935.13260578,151,0.000826369852743536,5219753.72414056,151,0.000826369852743536,756959.783963,151,0.000826369852743536
13208,6360.56188574871,179,8.45782316853949e-05,8175.05863550557,179,8.45782316853949e-05,3154.42500024929,179,8.45782316853949e-05
13209,135501.707621034,154,0.00330182162640669,580652.071766839,154,0.00330182162640669,53605.455772853,154,0.00330182162640669
13210,709491.978780362,196,1.44268714017404e-05,3878515.07595143,196,1.44268714017404e-05,142708.720650643,196,1.44268714017404e-05
13212,18619.0275935059,41,0.384874780086911,58012.6502629543,41,0.384874780086911,5349.23519131828,41,0.384874780086911
13213,9134.90500436167,19,0.671459145305415,26032.44043141,19,0.671459145305415,3402.71302890744,19,0.671459145305415
13214,215177.631009124,148,0.00210198936005002,876172.894166674,148,0.00210198936005002,72831.7846661867,148,0.00210198936005002
13216,2224.80044094173,42,0.444319155003819,3717.27073674006,42,0.444319155003819,1038.2402057728,42,0.444319155003819
13217,54702.2845092174,93,0.0434352584669142,177109.855583125,93,0.0434352584669142,35892.6949852836,93,0.0434352584669142
13219,141299.030651464,102,0.0223669345786637,1437312.97835912,102,0.0223669345786637,66944.4031335874,102,0.0223669345786637
13220,16844.4965841803,82,0.081784081559823,38157.9412417144,82,0.081784081559823,5282.29269246806,82,0.081784081559823
13221,25167.9326036364,63,0.222049222292698,68137.627392746,63,0.222049222292698,3433.39932257984,63,0.222049222292698
13223,195247.658487974,58,0.260733432672106,280323.870206874,58,0.260733432672106,64533.2994661254,58,0.260733432672106
13224,69553.4654725913,90,0.0478435767143273,114523.378493664,90,0.0478435767143273,40308.8142621473,90,0.0478435767143273
13225,-70240.5645800163,-173,0.000295307411586565,-123542.226457881,-173,0.000295307411586565,-49046.9082917882,-173,0.000295307411586565
13226,21882.2033097843,36,0.444357267937535,58572.4670080115,36,0.444357267937535,8763.67129431869,36,0.444357267937535
13227,669.061545849025,13,0.801643603990357,1565.5096382535,13,0.801643603990357,327.382424196925,13,0.801643603990357
13228,-37324.0864134684,-215,2.62351681867834e-06,-126965.711624691,-215,2.62351681867834e-06,-9775.40213489491,-215,2.62351681867834e-06
13229,-6366.9224079671,-7,0.903380674818447,-14325.5754179243,-7,0.903380674818447,-3190.55131802285,-7,0.903380674818447
13230,83646.842537482,200,9.72795933140702e-07,167293.685074965,200,9.72795933140702e-07,50666.0874798463,200,9.72795933140702e-07
13233,392470.89693984,405,0,1197209.80739596,405,0,101018.39247546,405,0
13234,291870.897636764,169,9.73300726840876e-05,804004.743341324,169,9.73300726840876e-05,11899.6987560226,169,9.73300726840876e-05
13235,59073.6717332769,80,0.0641292762675145,211863.978546523,80,0.0641292762675145,12723.5600656289,80,0.0641292762675145
13236,590533.40515959,304,3.24427595899124e-10,2346318.2165091,304,3.24427595899124e-10,15373.3538612191,304,3.24427595899124e-10
13238,179839.074792274,161,0.000941014870955881,743200.837191438,161,0.000941014870955881,41726.1936679508,161,0.000941014870955881
13239,10021.9395376839,68,0.152353781412294,21647.389401398,68,0.152353781412294,2633.50236026734,68,0.152353781412294
13240,-1326234.75342224,-339,1.36710642806293e-11,-4181174.66708535,-339,1.36710642806293e-11,-74380.6564795986,-339,1.36710642806293e-11
13241,132587.013310297,59,0.247712682923352,236350.762857485,59,0.247712682923352,45168.5961988966,59,0.247712682923352
13242,1469142.16217039,143,0.00472295554921942,1469142.16217039,143,0.00472295554921942,1469142.16217039,143,0.00472295554921942
13243,2361905.53456633,270,1.06745512873374e-07,8355553.96772339,270,1.06745512873374e-07,512545.505051881,270,1.06745512873374e-07
13244,-99805.4443901258,-89,0.0490413568658199,-804587.497050254,-89,0.0490413568658199,-17971.354030863,-89,0.0490413568658199
13245,22614.0308455876,85,0.0527067841921485,91444.2069242089,85,0.0527067841921485,5163.99510915196,85,0.0527067841921485
13246,918768.109835979,214,1.8497002114426e-06,1013835.02235957,214,1.8497002114426e-06,493156.885721402,214,1.8497002114426e-06
13247,104471.787493643,40,0.401967622570701,104471.787493643,40,0.401967622570701,94980.5344441851,40,0.401967622570701
13248,38931.9992460142,126,0.00685524095255796,543655.00039752,126,0.00685524095255796,3334.47094671487,126,0.00685524095255796
13249,-95400.7465037851,-53,0.263051693421832,-317862.347383385,-53,0.263051693421832,-24569.7771180946,-53,0.263051693421832
13250,21572.0506293029,73,0.119292328808484,381102.162528529,73,0.119292328808484,2551.458224277,73,0.119292328808484
13252,-14116.8529462847,-52,0.230450950589276,-19813.330141453,-52,0.230450950589276,-3770.94017058291,-52,0.230450950589276
13253,89792.9215144973,60,0.177580789158048,282099.428424713,60,0.177580789158048,28158.4847301263,60,0.177580789158048
13256,-269173.170109066,-76,0.127832446347251,-455528.663964334,-76,0.127832446347251,-6581.33785846574,-76,0.127832446347251
13258,139847.134794044,245,6.84104272563602e-07,433582.056176288,245,6.84104272563602e-07,73121.1161144337,245,6.84104272563602e-07
13259,202975.803816962,123,0.0124051043409419,661457.849944868,123,0.0124051043409419,64531.5350302245,123,0.0124051043409419
13260,1856874.82864028,108,0.00733693214852438,2316694.3133885,108,0.00733693214852438,1200154.19511703,108,0.00733693214852438
13261,-63228.7864808962,-57,0.237698634831758,-162858.928316221,-57,0.237698634831758,-3198.20361442062,-57,0.237698634831758
13262,25626.9749410265,131,0.00400188322784745,55029.3593403278,131,0.00400188322784745,5161.23443817755,131,0.00400188322784745
13263,130083.886633327,197,3.9690052803687e-05,614658.15504265,197,3.9690052803687e-05,7579.7431593975,197,3.9690052803687e-05
13264,1312506.2368904,105,0.0438561062603813,5994925.30106976,105,0.0438561062603813,202865.384369054,105,0.0438561062603813
13265,21311.754604883,18,0.710812951845322,78709.957232262,18,0.710812951845322,658.438824780811,18,0.710812951845322
13266,-118794.642852045,-135,0.00870948194715981,-341085.411788641,-135,0.00870948194715981,-31587.4827093491,-135,0.00870948194715981
13269,105065.296214526,167,0.00193604324120877,347517.500120524,167,0.00193604324120877,8580.19265356442,167,0.00193604324120877
13271,37504.6151161629,46,0.334408998997611,66674.8713176224,46,0.334408998997611,14725.7384505177,46,0.334408998997611
13272,-167373.450415103,-67,0.190255748144976,-1722246.66524707,-67,0.190255748144976,-62030.4054226033,-67,0.190255748144976
13273,14695.0080943625,181,8.29411469698282e-05,21700.767767256,181,8.29411469698282e-05,12782.6440272879,181,8.29411469698282e-05
13274,256301.405671745,328,4.00324218219339e-12,655101.443164193,328,4.00324218219339e-12,79583.0021290132,328,4.00324218219339e-12
13278,2701555.63953791,296,9.79770597986374e-09,4953985.04602783,296,9.79770597986374e-09,65339.4404168268,296,9.79770597986374e-09
13279,6085.34123317001,13,0.798714225549766,18922.91041,13,0.798714225549766,1960.38339481101,13,0.798714225549766
13280,-261100.619365463,-327,1.03526076600247e-11,-787500.596132668,-327,1.03526076600247e-11,-71989.4542772459,-327,1.03526076600247e-11
13281,32886.4973114752,34,0.492798441028601,106154.341687925,34,0.492798441028601,2805.55814332748,34,0.492798441028601
13283,1190795.17494044,259,1.0248409159086e-06,2507826.9956839,259,1.0248409159086e-06,54178.6721070406,259,1.0248409159086e-06
13284,0,2,0.983738075307671,0,2,0.983738075307671,0,2,0.983738075307671
13285,269023.792978974,53,0.296918580448547,1128952.72395468,53,0.296918580448547,71831.6352333853,53,0.296918580448547
13287,-10831.0936950387,-113,0.0191900277396202,-55676.2977918221,-113,0.0191900277396202,-4863.58586942002,-113,0.0191900277396202
13288,1876791.42186691,248,1.18740295373954e-07,2340835.41833879,248,1.18740295373954e-07,430193.271435359,248,1.18740295373954e-07
13289,211968.85494659,183,7.67455369714565e-05,418638.488519517,183,7.67455369714565e-05,88018.6046821591,183,7.67455369714565e-05
13290,5588.51248186966,157,0.000523049959168631,13009.3241381233,157,0.000523049959168631,3385.0735050279,157,0.000523049959168631
13291,76112.78093004,99,0.0384368127718364,204729.30478029,99,0.0384368127718364,19756.3957156177,99,0.0384368127718364
13294,1067129.0278286,158,0.00103244497680799,6475123.85261709,158,0.00103244497680799,121810.825862622,158,0.00103244497680799
13296,368220.554561949,247,6.24239886448663e-08,1099879.57856167,247,6.24239886448663e-08,27489.0072206567,247,6.24239886448663e-08
13297,43948.48907624,282,6.98643209950944e-09,130679.977007907,282,6.98643209950944e-09,15262.4458867713,282,6.98643209950944e-09
13298,18243.7315947096,139,0.00344768542914542,101916.578378028,139,0.00344768542914542,2630.93052239073,139,0.00344768542914542
13299,-271786.864791511,-166,0.000137354045278482,-736977.325646519,-166,0.000137354045278482,-27930.6739122994,-166,0.000137354045278482
13300,-216592.706875465,-155,0.000592001225169003,-725940.142904586,-155,0.000592001225169003,-77685.3659335166,-155,0.000592001225169003
13302,235280.60508764,110,0.0132786529930027,513581.187274,110,0.0132786529930027,76734.2021389001,110,0.0132786529930027
13303,257750.953501602,250,7.83425320172171e-08,678665.354632662,250,7.83425320172171e-08,125380.548567729,250,7.83425320172171e-08
13305,17563.2403410399,104,0.0428472755204847,33018.8918411555,104,0.0428472755204847,7236.48347649946,104,0.0428472755204847
13306,25614.989297109,88,0.0424650934329485,110462.700814288,88,0.0424650934329485,11147.9006026235,88,0.0424650934329485
13307,229863.701266938,177,0.000379354359609785,656392.09225042,177,0.000379354359609785,115254.477359311,177,0.000379354359609785
13308,-291290.66024773,-120,0.00857663831845956,-764041.076059602,-120,0.00857663831845956,-5421.478835325,-120,0.00857663831845956
13312,209508.657123757,129,0.00310032909232261,548713.149609829,129,0.00310032909232261,83958.6173734114,129,0.00310032909232261
13313,-1398715.33190127,-317,9.76305702948821e-11,-4526560.20637276,-317,9.76305702948821e-11,-233689.812430147,-317,9.76305702948821e-11
13314,-15243.1655832583,-63,0.198183939860946,-39763.4103887817,-63,0.198183939860946,-8246.6622436045,-63,0.198183939860946
13315,137298.50878139,82,0.105719342081288,388363.505304158,82,0.105719342081288,59662.7802423198,82,0.105719342081288
13316,-172640.390105939,-139,0.00342831328531545,-402327.169986011,-139,0.00342831328531545,-84276.183148254,-139,0.00342831328531545
13317,5867.77213409783,15,0.724765654377528,29762.7577979467,15,0.724765654377528,1118.88587108997,15,0.724765654377528
13318,327730.885585388,310,6.75269395955524e-10,1165457.20347521,310,6.75269395955524e-10,882.199015788336,310,6.75269395955524e-10
13319,6176.59110618429,10,0.837081397982383,22195.2951582016,10,0.837081397982383,290.962657122715,10,0.837081397982383
13321,-225123.4643138,-45,0.312683917249606,-252783.341189198,-45,0.312683917249606,-195449.054371746,-45,0.312683917249606
13322,-72001.2450632013,-54,0.192509515916545,-107358.999335309,-54,0.192509515916545,-61980.453224508,-54,0.192509515916545
13324,275659.268319982,80,0.0540485459459477,275659.268319982,80,0.0540485459459477,184835.566229294,80,0.0540485459459477
13325,748224.562037306,302,7.36398364509228e-09,3222416.74809793,302,7.36398364509228e-09,211317.133323089,302,7.36398364509228e-09
13326,12031.882205393,31,0.556399664872063,26205.8040458358,31,0.556399664872063,4060.05414794657,31,0.556399664872063
13330,200428.386244797,179,0.000173097843655379,405661.655015059,179,0.000173097843655379,54149.9674328855,179,0.000173097843655379
13332,-219173.419675989,-193,4.21028700419157e-05,-575897.054458974,-193,4.21028700419157e-05,-84136.0935985408,-193,4.21028700419157e-05
13333,2542.02150543327,63,0.22735244714644,7397.93438119687,63,0.22735244714644,1672.57646879233,63,0.22735244714644
13334,10003.1000453425,347,2.60680366181987e-13,34186.4755567016,347,2.60680366181987e-13,5993.55803896661,347,2.60680366181987e-13
13335,2003500.22192079,107,0.0507871118550727,4190653.02669754,107,0.0507871118550727,836256.939320754,107,0.0507871118550727
13337,-174698.342253134,-83,0.0894531788328754,-1139829.19970376,-83,0.0894531788328754,-71244.952336145,-83,0.0894531788328754
13338,-20241.2981010005,-86,0.075395522858378,-56451.5318608183,-86,0.075395522858378,-9769.577959636,-86,0.075395522858378
13339,303936.755383062,169,0.000252249023327433,1298391.48180248,169,0.000252249023327433,173172.453934198,169,0.000252249023327433
13340,5111.72700670221,32,0.553071808209794,16610.8846981424,32,0.553071808209794,406.348327048009,32,0.553071808209794
13342,-365586.723233882,-75,0.131686176672625,-1313093.13529518,-75,0.131686176672625,-90582.2763042325,-75,0.131686176672625
13343,577744.959947477,115,0.0159863310887767,1056015.51030191,115,0.0159863310887767,182465.853495478,115,0.0159863310887767
13344,4289589.2244778,188,0.000515246322674523,4590965.57669347,188,0.000515246322674523,2195156.0094439,188,0.000515246322674523
13346,251205.727997141,157,0.000761366132322472,668421.485155188,157,0.000761366132322472,82897.8902390564,157,0.000761366132322472
13348,-1124988.48261411,-392,4.88498130835069e-15,-3194276.84632967,-392,4.88498130835069e-15,-647191.051956507,-392,4.88498130835069e-15
13349,-1539545.45586534,-146,0.00183882744533204,-1570672.86160577,-146,0.00183882744533204,-736891.292643005,-146,0.00183882744533204
13351,149914.32643961,155,0.000790698246418309,3247973.04939958,155,0.000790698246418309,38605.0892751354,155,0.000790698246418309
13353,541929.714936978,205,4.59920490902821e-05,1972624.1623706,205,4.59920490902821e-05,268284.69072795,205,4.59920490902821e-05
13357,311210.844479383,214,8.51490092688145e-05,774014.363920072,214,8.51490092688145e-05,131578.6717039,214,8.51490092688145e-05
13358,32859.4394933316,95,0.0531462468372161,105703.692253155,95,0.0531462468372161,12599.656225238,95,0.0531462468372161
13359,2178692.80322074,145,0.00200280701735212,2178692.80322074,145,0.00200280701735212,2178692.80322074,145,0.00200280701735212
13360,972203.443987749,356,1.34492417203091e-12,3768412.25741795,356,1.34492417203091e-12,183408.454721147,356,1.34492417203091e-12
13361,0,-1,1,0,-1,1,0,-1,1
13362,1340499.11605023,368,1.73039360618077e-12,2680998.23210047,368,1.73039360618077e-12,659989.461034,368,1.73039360618077e-12
13363,-102847.437795514,-83,0.0827142019568814,-246645.031546321,-83,0.0827142019568814,-54017.3173408314,-83,0.0827142019568814
13365,129529.86575675,163,0.000981267462245361,459325.219206853,163,0.000981267462245361,77898.3790193456,163,0.000981267462245361
13366,1848853.28180694,93,0.0467797448175911,11717464.795102,93,0.0467797448175911,788622.12850676,93,0.0467797448175911
13367,155066.762348664,194,0.000187818079767865,459123.711486069,194,0.000187818079767865,43744.8011038215,194,0.000187818079767865
13368,619055.801906411,126,0.0124018080487422,619055.801906411,126,0.0124018080487422,619055.801906411,126,0.0124018080487422
13369,3028482.52818571,119,0.000630237493034036,11772426.5020936,119,0.000630237493034036,1163023.10740414,119,0.000630237493034036
13370,148307.298448467,75,0.117516493543108,342535.080108577,75,0.117516493543108,72270.4619360992,75,0.117516493543108
13373,25328.0151423596,60,0.252996334937084,67035.4256980936,60,0.252996334937084,6840.87937807107,60,0.252996334937084
13374,435373.234773265,191,6.22621944728063e-05,554007.523721597,191,6.22621944728063e-05,14936.8462017385,191,6.22621944728063e-05
13375,51005.7958593983,92,0.00315812889022871,51005.7958593983,92,0.00315812889022871,25722.8407865878,92,0.00315812889022871
13376,10117.8265341946,135,0.00973162118156901,17284.6203292494,135,0.00973162118156901,5318.344716692,135,0.00973162118156901
13379,7196.07362572693,13,0.810725934590703,23342.28853916,13,0.810725934590703,188.656747360846,13,0.810725934590703
13381,238488.902457181,130,0.00779371660011119,1471349.86672964,130,0.00779371660011119,11688.945573301,130,0.00779371660011119
13382,679.929449391845,53,0.264081719080141,1569.06796013504,53,0.264081719080141,326.366135708077,53,0.264081719080141
13383,43740.3775260754,111,0.0263014816077289,183681.650215504,111,0.0263014816077289,42696.9552138806,111,0.0263014816077289
13384,174486.776861881,125,0.0135122202877935,399398.63144073,125,0.0135122202877935,84615.064775587,125,0.0135122202877935
13385,-521275.252489063,-136,0.00822166591182594,-1357590.05561975,-136,0.00822166591182594,-124698.998305659,-136,0.00822166591182594
13386,-11200.4968287037,-21,0.68179313936801,-27481.1115828244,-21,0.68179313936801,-638.75899266325,-21,0.68179313936801
13388,550672.667249769,79,0.0064628506197979,1464789.29488439,79,0.0064628506197979,198660.392615423,79,0.0064628506197979
13390,47575.3522265114,231,9.07564749130785e-07,158051.344974014,231,9.07564749130785e-07,18939.0764210727,231,9.07564749130785e-07
13393,223066.76323988,224,1.92412592014968e-06,233479.875207156,224,1.92412592014968e-06,124434.70978472,224,1.92412592014968e-06
13394,117560.504107501,72,0.157120751816217,841557.416440828,72,0.157120751816217,26778.9731465704,72,0.157120751816217
13397,-885661.089207545,-141,0.00294144995851453,-2397748.40542899,-141,0.00294144995851453,-309922.197512216,-141,0.00294144995851453
13398,972133.613081727,180,0.000119420379590007,3340887.25074145,180,0.000119420379590007,16560.5975236889,180,0.000119420379590007
13399,16424.8234979782,4,0.94360716689933,35607.3846362682,4,0.94360716689933,16424.8234979782,4,0.94360716689933
13400,809457.441240652,174,0.000359079579044908,1883441.62378079,174,0.000359079579044908,523061.659229956,174,0.000359079579044908
13403,99294.7938508356,25,0.627602377291366,347393.142437067,25,0.627602377291366,3595.78057861767,25,0.627602377291366
13405,264892.917124665,199,7.73822208717245e-05,1190838.30074344,199,7.73822208717245e-05,119367.137938443,199,7.73822208717245e-05
13406,56784.6830279456,115,0.00732280503809979,97083.4903381007,115,0.00732280503809979,16813.3419021292,115,0.00732280503809979
13407,79360.9292872497,123,0.00397880607447565,256599.218080314,123,0.00397880607447565,19250.8546054075,123,0.00397880607447565
13408,621055.745371694,60,0.0413757767009326,1613196.26954763,60,0.0413757767009326,200858.90859369,60,0.0413757767009326
